salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block
59667.26707759046,14980.937805995032,53,0,2,7,200000,8,333567.70496496855,0,22
74663.85414913767,0.0,64,2,17,0,900000,1,496321.0132842298,1,22
69579.24633424828,16546.644761116455,70,4,7,6,300000,5,438337.4818750796,1,22
101887.0176266729,0.0,66,0,10,3,0,30,273782.5420388993,1,22
25158.224168749897,71431.83030033822,75,0,1,5,0,11,311851.34721962066,1,22
109201.32431822245,0.0,45,1,4,8,100000,11,247486.36840566312,0,22
30698.241001921102,73664.53474385985,43,4,15,0,0,8,95445.6898996695,0,22
82266.55596944188,0.0,36,4,6,4,0,7,179455.28969574074,1,22
104959.98128460102,0.0,22,2,15,3,0,13,387194.59345288033,1,22
88464.64529784588,0.0,76,0,17,7,200000,17,231188.5376364673,1,22
112757.45636319752,0.0,27,4,8,6,300000,12,147124.2191144282,1,22
21753.42834388403,21739.79985216878,30,3,4,0,0,15,29890.47360187402,1,22
116528.98650893757,0.0,47,0,11,2,700000,24,177085.46203132864,0,22
55768.389043803436,53564.55433794074,60,1,12,4,0,15,319478.6671200161,0,22
75904.8776780429,0.0,56,1,16,0,900000,29,7514.439131549706,0,22
147731.07469295038,0.0,36,2,17,6,300000,11,142128.89038814735,1,22
132497.90336481866,0.0,56,3,8,1,0,2,184977.94873393685,0,22
41625.49999241249,37497.86202008852,58,2,6,8,100000,8,67400.43187410344,0,22
108714.47866427155,0.0,44,0,8,7,200000,13,447249.6580313025,0,22
89131.66267588783,0.0,40,3,16,0,900000,11,263623.00196911,0,22
119702.97449550072,0.0,67,0,4,2,700000,10,253583.13047671734,1,22
139947.83604435605,0.0,50,4,1,0,0,16,463907.46669387736,0,22
58632.5995260666,72158.33348585562,65,2,16,0,0,14,238838.25565455854,1,22
127497.58672551336,0.0,49,3,13,7,200000,28,397629.52840859466,0,22
99144.93671147565,0.0,64,4,19,1,800000,21,411612.066941447,1,22
104277.15941073636,0.0,73,2,10,4,500000,19,160097.62652549017,1,22
29984.958366427825,73802.55073344767,61,0,18,6,300000,13,171799.17460228511,1,22
122398.83251061912,0.0,52,2,3,8,100000,10,494170.7115890748,0,22
68617.24125477223,74078.59447374304,70,4,8,1,800000,25,329563.1511821899,1,22
134958.0130895421,0.0,23,2,5,7,200000,16,292418.3758765502,1,22
83435.59440131523,0.0,54,3,18,3,0,10,12715.654080672926,0,22
138443.7792920495,0.0,43,1,16,2,0,10,202349.73206238676,0,22
106423.3170382746,0.0,46,4,15,4,500000,21,169415.39156678837,0,22
126870.63146050225,0.0,69,0,6,2,700000,26,67573.94339789095,1,22
116238.22174143705,0.0,54,0,9,7,200000,23,49221.85581668318,0,22
114089.5472730324,0.0,55,3,2,1,800000,3,364391.4256964793,0,22
24157.959595036624,15240.613433431916,61,2,9,3,600000,8,114995.48529374276,1,22
87449.89007076762,0.0,30,0,11,6,300000,18,193500.13923884183,1,22
108054.52050205514,0.0,23,3,13,6,300000,20,254277.78112098385,1,22
145526.71243947936,0.0,63,2,3,0,0,24,225020.85025575067,1,22
121774.19028462829,0.0,75,3,7,1,0,6,485201.1052469741,1,22
103816.32356799454,0.0,54,2,13,8,100000,23,26922.064352118377,0,22
42684.2236048825,31155.56597836872,31,1,8,4,500000,24,283092.6601827295,1,22
116784.87707949367,0.0,34,4,8,0,0,26,18928.988685388373,1,22
105911.53303780638,0.0,56,2,16,3,600000,16,306771.8016599984,0,22
141583.34913085322,0.0,78,2,17,2,0,6,174828.36884954042,1,22
25412.992972009437,15437.928247121383,29,1,8,0,900000,15,126611.20104623448,1,22
38929.7131022771,24445.161024612633,72,0,11,7,200000,24,53848.39709796524,1,22
40371.992601086924,75000.0,57,1,17,8,100000,19,371848.67577711283,0,22
37422.750799781126,10153.925525068798,34,3,8,1,800000,14,288475.51196463365,1,22
22836.5126393478,74803.08015713602,23,0,3,6,300000,27,417552.05372851645,1,22
78239.61203239861,0.0,41,1,4,0,900000,30,295266.89575712173,0,22
144728.61501392195,0.0,27,0,3,0,0,6,270355.8587547932,1,22
74264.61984419389,28099.42002818698,73,2,12,4,500000,5,183524.20119991736,1,22
57202.285342068,58758.38165994925,73,1,8,8,100000,26,420181.3522360033,1,22
138279.55353528098,0.0,71,1,17,3,600000,16,109488.9351969473,1,22
102795.49721921474,0.0,50,1,16,5,400000,19,102967.97880491622,0,22
61171.112130679205,63020.40502957522,20,1,4,7,200000,12,486723.3588003298,1,22
135075.38005599286,0.0,76,1,13,8,100000,5,493711.8492458961,1,22
147249.87548586924,0.0,33,2,17,0,900000,25,49981.15888098071,1,22
114883.56505238109,0.0,21,0,19,2,0,4,202767.95370186167,1,22
137616.1827655921,0.0,63,3,6,0,0,22,326412.1404872353,1,22
106089.27167265769,0.0,69,3,19,8,100000,6,437593.34064833756,1,22
127966.849847098,0.0,74,2,2,6,300000,2,454764.3180691705,1,22
57731.415087362606,58991.08259864801,64,2,8,6,300000,2,298165.3577746453,1,22
81742.06019373881,0.0,55,1,6,6,300000,19,454319.74255135056,0,22
100829.85068559556,0.0,57,0,16,6,300000,9,57531.47580064522,0,22
65664.41828291187,41528.19475637952,35,3,11,6,300000,12,344698.74892922136,1,22
133099.6145660888,0.0,29,1,13,1,800000,18,326808.4730433729,1,22
32505.90512030624,75000.0,22,3,2,1,800000,17,278958.13806988095,1,22
91962.79278374837,0.0,30,2,1,8,100000,26,474064.7493020443,1,22
143616.01651733916,0.0,25,3,9,3,0,19,18597.32689791962,1,22
39351.86538721204,14445.10867567627,43,2,18,1,800000,6,52802.16215946196,0,22
78187.12839706395,0.0,37,1,3,6,300000,10,275423.2670958667,1,22
127555.63723786458,0.0,60,3,19,6,300000,24,143386.66056194782,1,22
81239.44094673934,0.0,39,1,7,3,600000,11,304134.3444560194,1,22
118798.59084857657,0.0,31,3,14,0,0,10,495307.76570093026,1,22
78408.989755332,0.0,58,2,17,8,100000,10,75851.10746662739,0,22
24289.186709399863,58179.53994658049,36,1,20,1,800000,28,380356.64477280463,1,22
30518.42833586541,36792.03481473724,61,4,11,7,200000,10,299235.3558086248,1,22
129907.81881999195,0.0,51,2,17,3,0,16,338584.3220409603,0,22
102306.77751178641,0.0,77,4,8,6,300000,21,107752.58890894844,1,22
62213.79280383102,50340.02502175275,61,4,10,7,200000,14,133804.22883209505,1,22
54926.1869217856,39964.819074140054,61,1,1,5,400000,21,184952.16988091066,1,22
131116.33832425365,0.0,20,4,9,6,300000,15,27514.351627050553,1,22
50642.932111710645,63170.393463583874,56,2,5,5,400000,3,116122.99496948924,0,22
55065.56081267595,75000.0,58,3,20,1,800000,20,67464.3483435812,0,22
43876.677289268824,59057.22360203095,63,1,2,7,200000,16,256634.78860317345,1,22
29681.361502405493,75000.0,48,3,9,3,600000,22,253298.60285859797,0,22
65297.60889952106,43481.32994803843,39,0,4,1,800000,9,470947.2792922821,1,22
128129.90847771295,0.0,78,1,17,8,100000,7,265563.26942562533,1,22
112650.07660166988,0.0,32,4,13,7,200000,26,185210.37273708577,1,22
118034.77477237678,0.0,57,0,8,1,800000,8,198150.1936611538,0,22
74843.58233516676,0.0,56,0,16,2,700000,9,398754.90146317316,0,22
46667.151617201875,68696.97021206892,68,0,8,8,100000,26,363638.3518236226,1,22
66787.80647267561,40918.82709144216,58,4,13,1,800000,19,359646.93686082645,0,22
139538.78836329342,0.0,45,0,20,1,800000,19,130974.9319449259,0,22
53714.38922816762,75000.0,68,0,5,3,600000,27,340691.6326269018,1,22
125915.13535368562,0.0,60,2,3,1,800000,23,186029.61547326314,1,22
28855.502092954794,42583.093433541726,31,3,1,1,800000,8,198027.74279256375,1,22
90420.94283965688,0.0,63,4,20,8,100000,10,356110.90911378444,1,22
46351.142712697416,23595.08055122067,78,0,10,6,300000,21,45392.93956637936,1,22
77796.78594808874,0.0,70,3,13,5,400000,7,451561.2619315501,1,22
67280.47969815624,26711.98764530802,66,1,3,4,0,30,243360.70063663315,1,22
86400.07884731772,0.0,45,0,11,0,900000,9,204535.08486874672,0,22
39511.49475634845,18173.762155090197,80,3,20,2,700000,12,250256.25546993272,1,22
70847.49895035244,47344.67702299837,38,3,12,3,0,4,450629.24186838453,1,22
73091.97315093294,44740.028648599415,39,2,17,4,0,19,214822.9625435583,1,22
97287.33937704521,0.0,46,0,2,1,800000,18,219163.41580917686,0,22
62812.33847565587,26584.74917763831,72,4,1,3,600000,30,334284.61351782,1,22
99937.01473448721,0.0,59,0,19,7,200000,2,277170.39036972966,0,22
58836.693460574694,10174.227429573097,44,1,10,1,0,28,495897.2108864683,0,22
79067.13535218438,0.0,63,1,17,7,200000,22,125835.5875504261,1,22
147874.9833112655,0.0,33,1,1,7,200000,29,58609.92773625595,1,22
113975.03099062256,0.0,26,2,15,1,800000,11,215928.71918994217,1,22
141546.89620541138,0.0,32,4,6,0,900000,28,269325.5377691449,1,22
81628.80976930798,0.0,76,4,17,3,600000,6,454348.332633729,1,22
110647.14783122297,0.0,41,0,16,0,0,4,416866.7535843491,0,22
47544.95980944312,16187.78843864811,59,0,10,7,200000,25,6120.570160572778,0,22
151492.97122553576,0.0,77,2,2,3,600000,22,472684.8728756093,1,22
34170.64386772552,26234.81410979064,73,3,18,2,700000,27,411362.5745352674,1,22
105732.69120768129,0.0,57,0,12,2,0,26,19212.990904311773,0,22
149909.07331216612,0.0,36,2,18,5,400000,21,255682.36189955752,1,22
124508.45810039359,0.0,55,3,3,3,600000,21,421987.9469860882,0,22
137749.26554416277,0.0,38,4,20,3,600000,1,467868.67736543075,1,22
134202.6052489607,0.0,48,4,11,8,100000,7,343589.90763939335,0,22
40144.72704019513,23365.59891354369,34,1,10,5,400000,17,477145.68606903765,1,22
66965.47708032622,25141.06254245091,34,2,5,0,900000,1,61653.81518527041,1,22
143799.94275885413,0.0,60,1,13,6,300000,26,91006.6847337506,0,22
91345.13989935267,0.0,56,4,7,6,300000,9,301677.7434588619,0,22
65924.91025232496,60454.582220159224,74,2,8,3,600000,3,96559.80020572228,1,22
59887.83417275975,50449.32002331086,32,2,4,6,300000,3,480735.01728453935,1,22
120631.56217457654,0.0,58,2,13,2,700000,24,63918.538662640734,0,22
121633.61560312958,0.0,29,4,2,0,900000,1,50132.697228867524,1,22
48197.963360593676,53947.63975522743,46,1,18,2,0,11,381035.9179036008,0,22
111309.99682532848,0.0,72,0,7,5,400000,30,421253.028713829,1,22
25332.54823399862,62731.87327473604,28,1,12,8,100000,23,366787.7234640265,1,22
36944.75370632645,62857.221627196144,56,1,5,0,900000,4,373126.7068805259,0,22
101388.68893277635,0.0,68,4,11,6,300000,3,149303.87914387824,1,22
86327.81317015977,0.0,43,3,17,4,500000,3,3560.595522600658,0,22
27703.568601856834,34939.49743977686,71,2,19,5,400000,9,398807.6584003626,1,22
34783.13920831616,15294.87383556329,78,4,8,5,400000,14,189188.664362908,1,22
37586.50723012033,52525.55203133211,60,2,20,4,500000,12,346079.699635034,1,22
43450.86687072718,25468.348026070274,29,3,9,6,300000,11,310755.82253696205,1,22
147895.49726860094,0.0,32,1,1,6,300000,19,56869.055519951165,1,22
65689.96780164025,25639.763303657695,29,4,4,4,500000,11,326236.9637565022,1,22
93279.04187326526,0.0,59,4,15,2,700000,25,272954.95058031473,0,22
122345.54360347881,0.0,68,4,4,5,400000,16,478946.1927569798,1,22
24887.654565699344,33613.77689291311,24,4,15,5,400000,19,273044.6352924427,1,22
30211.506110716546,75000.0,31,0,14,8,100000,10,49594.99123296335,1,22
79851.20907425784,0.0,29,4,19,1,0,9,151123.2702513685,1,22
48903.89833768256,62035.59434062946,47,1,17,6,300000,21,379288.52827889664,0,22
133838.39810320322,0.0,68,3,10,7,200000,21,468838.13385841367,1,22
36811.80864166206,66042.44255970308,78,2,3,3,600000,7,435213.39424609847,1,22
102421.63818765394,0.0,26,1,18,6,300000,2,231651.16724814038,1,22
57957.614956798716,52406.066904377585,31,1,10,6,300000,26,331671.6349698686,1,22
69379.57541628786,70829.08230534723,64,1,17,5,400000,22,261097.74198220877,1,22
131148.37695599036,0.0,69,2,7,7,200000,22,297557.46532467235,1,22
72394.81182805053,75000.0,24,0,19,0,900000,10,382429.94453413476,1,22
125694.05061714095,0.0,26,1,3,8,100000,25,173520.00552646714,1,22
71282.2004779061,57671.23410657373,28,3,10,2,700000,14,478017.26190005563,1,22
145648.7441589084,0.0,38,4,2,7,200000,26,75970.22013968625,1,22
103049.80719302183,0.0,19,1,10,4,500000,11,35627.42251147689,1,22
26220.11691826478,41105.61332267219,30,1,16,2,700000,3,458610.9541634089,1,22
51468.10365071648,39049.32601341958,37,2,17,6,300000,12,37318.35147707066,1,22
93958.25311211632,0.0,76,2,12,1,800000,16,469935.0508018699,1,22
95645.33887430075,0.0,43,0,9,8,100000,24,340582.84497768315,0,22
63382.330230806074,46448.35981017657,72,4,9,5,400000,3,182464.04320357644,1,22
127127.10352531246,0.0,67,0,20,8,100000,1,160846.4249991567,1,22
41799.67425961376,27138.246064904848,22,3,17,5,400000,27,45896.78771531187,1,22
129376.70012274891,0.0,46,3,2,7,200000,6,217861.2654807879,0,22
123073.7043123991,0.0,36,1,15,3,600000,8,287331.6789583857,1,22
143882.0974194413,0.0,49,0,5,3,0,24,440777.4048196386,0,22
86193.19437838673,0.0,32,2,12,5,400000,8,285560.3939541957,1,22
33923.91829900437,13708.848311088204,44,2,16,4,0,5,435484.3292405494,0,22
103984.56942330734,0.0,37,1,7,5,400000,9,493725.49960377056,1,22
76761.66403898029,0.0,70,1,11,3,600000,6,321050.3253410346,1,22
77477.7056870915,0.0,36,0,5,7,200000,8,158218.21128881822,1,22
57607.7276179906,56534.28250517427,45,3,1,6,300000,29,442772.1198828311,0,22
69029.96932740383,51774.72162606709,52,1,2,8,100000,12,347714.58297762054,0,22
73905.68132712964,72317.90741632861,47,3,11,4,0,9,474959.24488078663,0,22
65571.79106235047,14421.900141423723,69,2,5,2,700000,19,173955.44214890507,1,22
23670.75471941933,14256.681655629058,43,3,4,1,800000,5,89589.16518107917,0,22
63047.42393798606,75000.0,62,4,4,3,600000,8,381946.5538322528,1,22
141040.80760258433,0.0,79,4,2,1,800000,16,301937.95138703706,1,22
48906.20370073662,52486.67796854378,70,4,11,0,900000,5,198151.7423769757,1,22
136735.7309284889,0.0,64,1,18,0,900000,2,153260.22015998917,1,22
95679.72578985083,0.0,43,1,2,4,500000,30,57827.52650095151,0,22
77192.27161627742,0.0,60,0,20,7,200000,26,330249.85594101506,1,22
86269.22086750828,0.0,53,1,7,5,400000,25,206464.12641683783,0,22
121805.86919058357,0.0,44,1,15,1,800000,2,242074.40364210174,0,22
136505.2892337042,0.0,30,0,13,5,400000,18,198004.37524305115,1,22
93480.27401155092,0.0,72,2,18,1,800000,15,128845.65400150877,1,22
141794.7112140048,0.0,43,3,13,4,500000,12,181328.17797514683,0,22
20405.68001127899,75000.0,81,1,10,5,400000,19,357562.0132001126,1,22
120221.28607032457,0.0,76,4,15,8,100000,11,14932.171986113575,1,22
125077.74668101809,0.0,46,0,13,7,200000,8,18069.05339583523,0,22
96209.71117168262,0.0,44,2,14,3,600000,15,348776.8176194263,0,22
130246.68580717317,0.0,45,3,13,4,0,10,474576.9426383763,0,22
99555.3930991853,0.0,54,2,10,1,800000,10,44711.45512280173,0,22
143320.81843932165,0.0,60,1,15,4,500000,17,463775.249179197,1,22
112963.51396355717,0.0,35,2,14,5,400000,10,60496.02605115849,1,22
21801.835616300923,68409.63646950402,55,1,4,3,600000,10,40909.94792023225,0,22
57420.89577991433,75000.0,59,4,3,4,500000,24,231298.5203885342,0,22
35983.181239888385,46443.4628447494,67,1,10,7,200000,24,413134.0249235845,1,22
75183.6680044702,0.0,40,4,7,6,300000,14,320412.9438128415,0,22
86439.87806089928,0.0,71,2,12,0,900000,1,493903.9932484662,1,22
30868.592085112923,12772.671475676905,50,3,6,0,0,23,396708.26785745774,0,22
136986.97368290494,0.0,44,2,14,3,600000,13,175310.23025988112,0,22
122170.43987087633,0.0,43,1,16,2,700000,29,466504.3449384885,0,22
54623.25061552064,26908.59982812911,30,3,5,4,0,21,39906.53034248317,1,22
39020.247191727685,73270.68921028583,73,2,2,2,700000,1,92646.1654194179,1,22
129614.46948499966,0.0,50,3,13,2,0,3,156985.9151564102,0,22
73987.10538100339,75000.0,33,1,7,1,800000,5,166361.76946069536,1,22
58285.32900672797,69972.6336879081,24,2,7,4,500000,23,72100.99821643288,1,22
90667.03751353221,0.0,56,1,12,6,300000,29,370048.3398746083,0,22
72061.36502774815,75000.0,34,0,9,2,0,22,65214.05061716626,1,22
104629.92147271604,0.0,38,0,14,3,600000,22,473252.3979453594,1,22
121742.45718779422,0.0,35,2,16,8,100000,8,419907.5205287399,1,22
34070.35815930144,62519.39442593678,32,4,17,1,800000,8,340237.92108530743,1,22
133281.01137547108,0.0,55,2,16,1,800000,11,90265.1607656635,0,22
92871.94759315177,0.0,77,3,18,5,400000,25,354876.03684583615,1,22
65814.13215370335,20372.58687567037,54,4,16,5,400000,22,280636.08508357377,0,22
92137.07234809104,0.0,23,3,13,8,100000,5,212922.470297403,1,22
101210.37706564198,0.0,33,3,3,1,800000,6,382179.8880963778,1,22
97374.30235381467,0.0,80,3,18,5,400000,23,481069.0551129844,1,22
43975.233941724946,61592.47596586626,62,4,19,2,0,30,41095.70232361905,1,22
96633.36547541694,0.0,40,1,5,1,800000,4,6650.023017609967,1,22
139753.4430350799,0.0,41,2,15,5,400000,16,306800.9397533894,0,22
84160.7522016754,0.0,26,2,13,8,100000,24,203146.40129522496,1,22
144247.3739573614,0.0,27,3,12,5,0,27,301677.64404212194,1,22
148104.0428861381,0.0,49,1,9,4,500000,27,27094.980640650272,0,22
137240.6619450538,0.0,67,4,12,7,200000,13,19890.297235130696,1,22
55142.68515041925,75000.0,22,3,10,8,100000,2,405925.9258940993,1,22
63127.1805029387,25912.571663179762,39,1,10,5,0,22,58424.05336048841,1,22
46327.42002423767,17907.838989328,57,4,13,0,900000,27,117870.8846687277,0,22
145799.75630018272,0.0,39,3,10,2,700000,29,143319.11557500937,1,22
26828.919662233853,61090.58489801314,29,1,13,2,0,8,390314.2026565746,1,22
46408.18813308586,70284.85688883871,50,4,11,4,500000,18,73796.01845512865,0,22
69297.7741079985,14676.536326956082,33,1,2,3,0,13,38802.35476613783,1,22
72140.73837101113,48746.37073171769,79,2,2,4,500000,2,280842.25703213515,1,22
86911.24755012167,0.0,65,0,10,8,100000,7,492337.08980795287,1,22
65312.479192252256,14563.471691340415,57,0,10,0,0,24,74591.77110138816,0,22
63750.305974339266,43279.04453616605,32,2,9,5,400000,1,473303.04463985143,1,22
105032.9064662944,0.0,60,2,15,2,0,28,239345.5971340654,1,22
64582.49784741978,38772.363230533054,46,1,9,3,600000,29,434895.62742828066,0,22
59829.54101106184,49416.98136706759,53,1,15,6,300000,25,21989.060112207422,0,22
116453.89219593983,0.0,38,1,3,0,0,26,290729.73483497347,1,22
108505.1728667051,0.0,34,0,2,6,300000,13,137965.87227426062,1,22
32243.296866508215,73177.34325148829,55,2,6,1,800000,2,220748.45451804838,0,22
38201.74202587295,33816.86853644825,72,1,13,0,900000,29,300027.8950000171,1,22
106318.26433302494,0.0,52,3,15,4,500000,12,73076.89381851774,0,22
46873.32647735593,39630.77229837228,73,0,2,3,600000,13,440862.9420478052,1,22
74728.78454704877,28347.043467700885,79,2,11,7,200000,2,255771.53121716957,1,22
35394.79767205832,34505.80390075173,56,3,4,3,600000,11,441447.8778249934,0,22
57130.2889074245,30137.423790257966,23,4,12,4,500000,30,176968.2856894632,1,22
114672.76724824971,0.0,79,1,1,6,300000,22,89836.78907593038,1,22
110554.79861511421,0.0,79,0,9,4,500000,27,116627.64355646947,1,22
32702.77765656123,12595.684657675616,46,3,16,2,0,19,169164.56759434758,0,22
44596.91520722027,13153.521584530501,34,2,12,1,800000,20,453006.2091972591,1,22
93375.45624884054,0.0,49,2,1,0,900000,13,173302.328762335,0,22
104266.9056039388,0.0,51,4,16,3,600000,1,288922.3920295424,0,22
62861.08468372111,69483.05862553799,73,1,2,6,300000,5,393136.2033176947,1,22
87413.4478424621,0.0,71,4,19,4,500000,1,96434.15859295083,1,22
75462.90060091752,0.0,37,4,2,3,0,10,240162.21385075583,1,22
40485.41034564037,68501.17475713853,25,0,19,6,300000,6,191584.1951458164,1,22
130456.96290432275,0.0,65,2,11,1,800000,29,407107.6355968858,1,22
85348.91361184808,0.0,35,0,17,7,200000,29,177562.95153390753,1,22
82548.44868437172,0.0,75,1,18,7,200000,12,330751.2133590722,1,22
148485.1259419207,0.0,64,2,8,7,200000,6,277206.11612377013,1,22
121674.80560310095,0.0,75,4,10,3,600000,17,464878.2450464014,1,22
108077.48341069801,0.0,51,2,7,8,100000,28,309129.0273499342,0,22
95228.12754221029,0.0,24,0,17,8,100000,23,55938.169926410956,1,22
87413.7143784194,0.0,56,4,6,1,800000,13,5680.865074444826,0,22
60349.49990802492,21475.78225838423,55,2,20,7,200000,21,411782.2398767939,0,22
107421.21580513251,0.0,75,4,16,4,500000,8,453699.3278430234,1,22
105315.71593358293,0.0,57,1,6,1,800000,22,237395.09147973798,0,22
136207.28342870937,0.0,44,4,5,6,300000,10,296484.71753648994,0,22
24610.80069030115,44136.46588957658,66,2,11,8,100000,4,37238.96838566584,1,22
100437.87147214198,0.0,61,4,14,1,800000,8,118395.45780445533,1,22
140148.71572461046,0.0,76,3,13,2,700000,11,190284.03622180814,1,22
27379.68998864142,33954.98223776949,52,0,11,4,0,15,244104.06352256672,0,22
67076.23910326218,75000.0,62,3,18,4,500000,27,159991.1468982566,1,22
98662.27590693306,0.0,49,2,3,6,300000,9,257783.9626149144,0,22
58952.29571617672,32254.960952430898,61,4,14,4,500000,18,213660.10317230198,1,22
105546.95560175387,0.0,58,0,11,3,600000,20,300926.48653649876,0,22
98933.58841495491,0.0,42,4,6,6,300000,26,129341.29841784644,0,22
23906.623384805593,74849.70966616774,70,0,9,7,200000,9,107170.33058989706,1,22
85686.4471813481,0.0,38,1,1,0,0,4,84282.8164718245,1,22
87305.05148362134,0.0,70,4,17,5,0,14,471140.31644056144,1,22
44255.16898289209,51715.4421794336,42,2,10,0,0,10,10643.28228098884,0,22
52861.09932141574,35027.09944001496,42,3,12,0,900000,24,85587.87805887446,0,22
91452.92510986711,0.0,74,4,4,6,300000,13,445414.4277459184,1,22
94436.45171026002,0.0,20,2,11,7,200000,16,373984.7702844977,1,22
23318.058610639364,75000.0,66,1,8,8,100000,15,273696.9634847585,1,22
70121.18867771498,46724.85397817128,47,4,12,8,100000,23,421039.4328662043,0,22
112220.00591986073,0.0,39,4,16,5,0,15,481490.92689344904,1,22
69356.66306635067,46633.29859325539,64,2,8,7,200000,6,82601.00369560794,1,22
27893.505509615497,40868.19846031038,29,0,9,7,200000,29,168286.20737672425,1,22
87012.63201984159,0.0,24,3,8,4,500000,17,179028.22383339432,1,22
64452.83996306752,72893.4226874214,66,0,4,7,200000,21,333839.90135080443,1,22
69229.51078570231,22029.41621472052,47,0,14,8,100000,18,446420.202773237,0,22
76417.14707341413,0.0,57,2,12,2,700000,25,167225.99139457432,0,22
128220.07502452817,0.0,65,2,17,8,100000,24,171591.00169162246,1,22
53808.60176123541,40032.383166819694,27,2,17,7,200000,30,200065.60335103344,1,22
120665.62603233212,0.0,78,3,19,3,600000,26,50177.57071988607,1,22
43101.95235174891,18642.763787912438,26,0,7,7,200000,11,118579.14719066971,1,22
141568.41872787097,0.0,49,0,15,3,0,4,393433.9156188716,0,22
98240.05524515233,0.0,27,3,3,1,0,10,390651.03696202376,1,22
144498.8935427325,0.0,71,4,2,7,200000,27,336149.5525984971,1,22
57191.69203069522,56952.09259470734,44,2,3,4,500000,16,331264.1653887566,0,22
126976.72733968425,0.0,38,4,10,5,400000,24,217497.54444826502,1,22
107148.58107691596,0.0,62,0,3,0,900000,5,89866.2704551538,1,22
56882.59179743382,39681.4696423378,56,3,13,1,0,22,493409.79329799465,0,22
72746.82116599656,47055.29576029401,65,0,4,8,100000,18,43693.35167833999,1,22
142368.1313138577,0.0,53,2,12,0,0,11,97566.5955678401,0,22
128763.59094779623,0.0,49,0,16,0,0,28,256550.75107574946,0,22
41618.61102257198,43220.5488872664,74,4,2,8,100000,1,416014.8159632963,1,22
75703.3949773084,0.0,72,0,12,1,800000,12,332671.1216578629,1,22
79463.83441191533,0.0,60,4,13,8,100000,1,104995.13299008885,1,23
120763.35355504701,0.0,27,0,14,7,200000,1,33090.82119843153,1,23
96283.78156738647,0.0,34,4,7,1,0,25,217937.1229237055,1,23
116406.69953723661,0.0,63,3,17,2,700000,8,243289.8969477514,1,23
23198.067251999626,71078.72493683598,38,0,6,4,500000,28,281353.29799983505,1,23
139156.28137682684,0.0,39,2,6,4,500000,6,143210.16917923614,1,23
63640.33625149045,51551.63222987145,72,3,16,0,0,11,347305.04326368717,1,23
133502.37745016543,0.0,68,0,17,5,400000,17,68565.40649323595,1,23
140951.06339967044,0.0,62,4,6,6,300000,25,264428.0517418008,1,23
75621.52381791771,0.0,78,2,4,1,800000,12,484506.2911489001,1,23
113845.07342872348,0.0,57,4,20,1,800000,4,182959.80093486668,0,23
104204.55773883786,0.0,40,1,5,6,300000,7,265439.7497374521,0,23
24718.941731824114,33230.40938796129,76,2,14,7,200000,11,66123.19000873415,1,23
149075.82125401872,0.0,72,0,11,5,0,21,86956.21944233563,1,23
148858.7142240175,0.0,20,3,9,7,200000,12,10571.82058474157,1,23
80939.33772130116,0.0,49,3,2,8,100000,18,86195.70515897965,0,23
57259.159253422236,48708.88808717183,27,1,7,6,300000,13,305971.4888303764,1,23
92500.0432529497,0.0,62,1,13,8,100000,22,325358.076726749,1,23
77582.95262575387,0.0,23,2,3,0,900000,16,131111.17915266324,1,23
61972.05866537177,37143.037395944586,60,4,19,7,200000,14,47534.99842332605,0,23
41227.73561050927,53548.644229414924,54,3,1,0,900000,25,368590.7973670146,0,23
142195.45909354943,0.0,77,0,5,7,200000,3,184514.52309811418,1,23
125347.78053856919,0.0,44,3,1,0,900000,13,10729.418089549392,0,23
136476.5663808449,0.0,68,4,8,7,200000,22,13774.97504422646,1,23
26948.204252347605,58263.74107678811,62,1,9,8,100000,4,490903.26779574616,1,23
102927.93656567505,0.0,38,0,4,2,700000,18,377019.9329734245,1,23
85405.02196154115,0.0,30,2,12,1,0,27,186326.6271037878,1,23
31796.109054038552,50408.85125228081,29,4,16,7,200000,12,264311.4326396511,1,23
98190.4556822454,0.0,29,3,18,3,0,1,455745.54557410127,1,23
120030.01892739216,0.0,31,4,2,2,700000,9,117728.24803860049,1,23
131137.88546060782,0.0,78,3,18,6,300000,28,173148.1086744745,1,23
105059.43477934865,0.0,30,3,5,6,300000,21,227299.89188644206,1,23
149214.01354189657,0.0,24,2,15,7,200000,5,298868.51749606413,1,23
23920.861144536873,75000.0,67,2,2,1,0,3,10840.86177413909,1,23
34861.13479221904,75000.0,25,3,13,2,700000,30,31337.963200382816,1,23
85675.16417837524,0.0,45,0,15,5,400000,19,431139.95359367836,0,23
110020.80173055132,0.0,40,3,6,8,100000,12,235660.14523536369,0,23
96639.57659886431,0.0,34,0,6,7,200000,25,142745.32885349082,1,23
127299.07174293305,0.0,80,3,20,2,700000,21,386088.45137666125,1,23
137546.84467438448,0.0,47,0,20,5,400000,4,259697.43986504246,0,23
132864.07535125487,0.0,56,2,1,8,100000,10,73589.82269157501,0,23
99151.11693290382,0.0,80,3,6,2,700000,8,27962.49388523835,1,23
66129.07593591127,38743.29451307798,62,0,3,5,400000,4,102801.41565460175,1,23
29997.770413223447,41550.80211075249,51,2,5,8,100000,2,280330.37109243387,0,23
125250.19600392002,0.0,60,4,14,1,800000,24,428643.70431415696,1,23
55547.63932634133,50009.81376437321,32,3,15,6,300000,6,298362.07176533574,1,23
