salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block,scenario,base_concept,chunk_size
85799.01358288454,75000.0,48,4,19,5,400000,20,437000.8211851183,1,17,abrupt_feature_drift,0,500
170719.80509329226,0.0,101,3,11,8,100000,30,148662.20761601985,1,17,abrupt_feature_drift,0,500
106103.56616709945,75000.0,68,1,9,3,600000,21,238470.5977267802,0,17,abrupt_feature_drift,0,500
120598.08457411896,0.0,57,4,11,4,500000,10,553550.7269505959,1,17,abrupt_feature_drift,0,500
121031.4449135184,0.0,45,2,15,0,900000,10,256722.71993700508,1,17,abrupt_feature_drift,0,500
157421.96201086405,0.0,99,0,18,8,100000,13,531954.0329405142,1,17,abrupt_feature_drift,0,500
81219.53683894982,56607.74159941901,83,4,12,2,0,4,557251.7857890471,0,17,abrupt_feature_drift,0,500
103157.08543754386,68148.46208325816,89,1,15,2,700000,9,519610.77452065167,1,17,abrupt_feature_drift,0,500
87345.34400143794,75000.0,87,2,19,2,700000,15,386805.0879504415,1,17,abrupt_feature_drift,0,500
100192.46567258128,42293.8678990608,53,0,11,4,500000,12,290768.03657293075,1,17,abrupt_feature_drift,0,500
114301.48865682376,29427.022761488355,99,0,19,4,500000,19,268554.4975906216,1,17,abrupt_feature_drift,0,500
123940.2062785424,0.0,94,0,18,4,500000,1,492847.688363876,1,17,abrupt_feature_drift,0,500
135696.7840150375,0.0,61,2,13,8,100000,26,371701.25903089327,1,17,abrupt_feature_drift,0,500
135252.7221885145,0.0,82,2,5,2,700000,21,215387.61602068195,0,17,abrupt_feature_drift,0,500
88315.12670260016,75000.0,82,1,10,4,500000,1,466735.0808164296,0,17,abrupt_feature_drift,0,500
130016.23259650893,0.0,50,3,13,2,0,4,333132.8275422759,1,17,abrupt_feature_drift,0,500
96996.38036261647,75000.0,96,0,14,1,0,22,506917.8693428316,1,17,abrupt_feature_drift,0,500
177804.5493839156,0.0,84,0,4,5,400000,13,413422.2915921116,0,17,abrupt_feature_drift,0,500
152551.47320073968,0.0,68,3,15,3,0,30,403874.71449316974,0,17,abrupt_feature_drift,0,500
114075.7923729971,36812.59247746116,50,1,5,4,500000,21,518761.3650580383,1,17,abrupt_feature_drift,0,500
141036.83173890263,0.0,103,3,1,0,0,13,391705.2592344553,1,17,abrupt_feature_drift,0,500
144006.57772966794,0.0,60,4,14,0,900000,4,566630.1119918711,1,17,abrupt_feature_drift,0,500
72828.13618161813,51567.2710198041,65,1,20,1,0,12,512058.39048730175,0,17,abrupt_feature_drift,0,500
111339.90119791606,75000.0,73,2,11,1,800000,27,148468.1955679213,0,17,abrupt_feature_drift,0,500
182073.50749808247,0.0,74,2,5,3,0,21,521986.62498949067,0,17,abrupt_feature_drift,0,500
68460.50979341364,53279.99236805004,55,0,14,4,500000,10,158876.9995698469,1,17,abrupt_feature_drift,0,500
145027.77414351495,0.0,60,1,2,1,800000,4,404586.82120523375,1,17,abrupt_feature_drift,0,500
192456.71918790223,0.0,54,3,16,2,700000,6,280709.07027054584,1,17,abrupt_feature_drift,0,500
138257.70371855982,0.0,48,2,1,6,300000,6,398350.9624886295,1,17,abrupt_feature_drift,0,500
162289.21589853225,0.0,96,4,7,5,0,6,549621.0402644802,1,17,abrupt_feature_drift,0,500
73293.646056628,12499.91032844379,96,1,19,4,0,18,298548.94103155134,1,17,abrupt_feature_drift,0,500
71780.93204042128,61295.08857680838,62,0,13,7,200000,13,617264.9577074784,1,17,abrupt_feature_drift,0,500
171091.91523394862,0.0,79,2,1,5,400000,2,125572.0528238725,0,17,abrupt_feature_drift,0,500
134800.745228068,0.0,100,4,8,3,600000,18,232910.700971444,1,17,abrupt_feature_drift,0,500
163678.41680354893,0.0,60,4,1,5,400000,14,425318.0778094957,1,17,abrupt_feature_drift,0,500
68328.01643433461,24334.862037401053,70,1,14,6,300000,30,607227.1065443696,0,17,abrupt_feature_drift,0,500
191701.36743397795,0.0,61,0,14,3,600000,3,418715.6531751808,1,17,abrupt_feature_drift,0,500
107389.0709075603,53639.399034615366,88,0,15,6,300000,5,168640.76002997748,1,17,abrupt_feature_drift,0,500
72385.90850892986,22509.178507711196,57,1,14,7,200000,14,580572.6863111482,1,17,abrupt_feature_drift,0,500
80461.25296059299,75000.0,47,1,9,4,500000,29,199050.90224302383,1,17,abrupt_feature_drift,0,500
69955.64430696602,61984.90206300794,47,3,9,8,100000,30,263993.17045289744,1,17,abrupt_feature_drift,0,500
124135.71886133398,0.0,91,0,6,2,700000,22,265731.34498318005,1,17,abrupt_feature_drift,0,500
74865.85228664026,27947.81648204922,92,1,1,0,0,11,140110.60974952966,1,17,abrupt_feature_drift,0,500
133804.55566684704,0.0,73,4,5,7,200000,21,376684.1704133158,0,17,abrupt_feature_drift,0,500
83133.65795742284,24246.78898420949,93,4,6,4,500000,5,602138.943752985,1,17,abrupt_feature_drift,0,500
135543.505659306,0.0,45,2,13,6,300000,18,619335.4797494317,1,17,abrupt_feature_drift,0,500
138343.39172678406,0.0,84,1,6,4,500000,1,353379.6551059551,0,17,abrupt_feature_drift,0,500
72864.8283734973,75000.0,53,2,3,5,400000,14,494573.12860841857,1,17,abrupt_feature_drift,0,500
150605.16164137807,0.0,50,0,18,1,800000,17,364079.6691778761,1,17,abrupt_feature_drift,0,500
101847.15810550709,15917.024266785253,64,3,9,7,200000,22,258652.77374656987,1,17,abrupt_feature_drift,0,500
178365.9795208917,0.0,88,1,6,7,200000,1,152120.5277144177,1,17,abrupt_feature_drift,0,500
123405.6172438134,0.0,57,4,9,6,300000,4,181671.0201337768,1,17,abrupt_feature_drift,0,500
160871.31680229743,0.0,66,4,1,6,300000,7,330535.74568583496,0,17,abrupt_feature_drift,0,500
163855.96657449834,0.0,79,3,12,4,500000,28,386695.9358144896,0,17,abrupt_feature_drift,0,500
69619.78216048653,59743.37768180792,88,1,2,3,600000,25,498192.8779678122,1,17,abrupt_feature_drift,0,500
176490.55504589056,0.0,93,0,2,8,100000,7,292015.4121238133,1,17,abrupt_feature_drift,0,500
125222.88956631732,0.0,74,3,5,8,100000,30,183044.95987756448,0,17,abrupt_feature_drift,0,500
93023.36403556816,68614.28577136062,75,0,18,1,0,29,237470.03593401017,0,17,abrupt_feature_drift,0,500
69889.73276105883,39173.253390223,47,1,3,6,300000,6,550914.3206682444,1,17,abrupt_feature_drift,0,500
92090.81693720516,44793.5781963124,96,4,8,6,300000,6,483440.83192648855,1,17,abrupt_feature_drift,0,500
106493.74110417892,75000.0,99,4,19,8,100000,20,432212.3635346931,1,17,abrupt_feature_drift,0,500
106393.70109468848,51010.35111009304,102,1,10,8,100000,3,220384.218344676,1,17,abrupt_feature_drift,0,500
80598.99666218889,75000.0,45,3,16,6,300000,6,280186.5252594333,1,17,abrupt_feature_drift,0,500
145121.80672506016,0.0,48,2,4,3,600000,8,206841.6320969247,1,17,abrupt_feature_drift,0,500
170880.77243370927,0.0,62,3,6,0,900000,4,473042.1950700943,1,17,abrupt_feature_drift,0,500
93716.76054136766,12206.600083950809,101,1,9,6,300000,28,213489.70063074623,1,17,abrupt_feature_drift,0,500
179906.23302240466,0.0,51,1,20,2,700000,24,199874.3588718776,1,17,abrupt_feature_drift,0,500
108944.40353203764,75000.0,69,1,20,8,100000,16,154028.66300344,0,17,abrupt_feature_drift,0,500
128581.97115412532,0.0,71,3,5,4,500000,12,291868.6918446176,0,17,abrupt_feature_drift,0,500
139469.36134763464,0.0,48,1,6,7,200000,18,229117.97086138732,1,17,abrupt_feature_drift,0,500
159518.52522665358,0.0,61,0,9,3,0,28,456117.5962988014,1,17,abrupt_feature_drift,0,500
124938.01149209734,0.0,75,0,12,0,900000,6,384793.10784031695,0,17,abrupt_feature_drift,0,500
82229.98978277802,46938.529869326565,100,4,3,5,400000,21,586581.2713264375,1,17,abrupt_feature_drift,0,500
84265.14228234405,60563.53821552145,99,1,8,0,900000,16,414283.9080489083,1,17,abrupt_feature_drift,0,500
83879.53078213536,24120.07397474677,101,1,4,3,0,26,141958.93472810206,1,17,abrupt_feature_drift,0,500
186145.58316772728,0.0,79,3,11,8,100000,23,401610.498512513,0,17,abrupt_feature_drift,0,500
152474.40917414927,0.0,61,0,13,7,200000,19,173894.5055901212,1,17,abrupt_feature_drift,0,500
146831.78117779328,0.0,87,0,13,2,700000,20,600718.2072172629,1,17,abrupt_feature_drift,0,500
187388.7626147539,0.0,95,4,6,6,300000,20,371203.0014538447,1,17,abrupt_feature_drift,0,500
140607.00936169646,0.0,96,4,16,3,0,8,481519.37512562895,1,17,abrupt_feature_drift,0,500
82452.94360857396,12241.509466509684,84,0,6,7,200000,18,269483.5865541438,0,17,abrupt_feature_drift,0,500
64764.71592653326,70630.29494084015,78,0,7,4,500000,25,294127.82306585833,0,17,abrupt_feature_drift,0,500
79366.22610566313,54982.51013085038,82,1,1,7,200000,3,425967.8546370048,0,17,abrupt_feature_drift,0,500
102043.61287830332,34607.28301099133,72,3,17,2,0,11,361895.9415723116,0,17,abrupt_feature_drift,0,500
156840.47508926305,0.0,56,3,7,3,600000,21,590173.935942876,1,17,abrupt_feature_drift,0,500
111017.20680917717,37166.986817819714,57,2,13,6,300000,1,300994.90321911284,1,17,abrupt_feature_drift,0,500
62456.71918790224,65627.43869290904,48,3,10,6,300000,21,274144.3381201808,1,17,abrupt_feature_drift,0,500
165165.00510086532,0.0,83,3,12,6,300000,21,213882.8133090579,0,17,abrupt_feature_drift,0,500
116655.92972512974,28538.994804240938,72,3,10,5,400000,3,398467.76553265576,0,17,abrupt_feature_drift,0,500
136734.19416520104,0.0,103,1,3,8,100000,15,300304.45711303066,1,17,abrupt_feature_drift,0,500
190592.6896301433,0.0,61,0,9,4,0,23,558270.558502768,1,17,abrupt_feature_drift,0,500
73478.75647675226,58133.7976859457,89,0,3,7,200000,14,432177.1458616455,1,17,abrupt_feature_drift,0,500
99322.24224618076,16668.083084762104,45,4,2,2,700000,14,224398.01598367572,1,17,abrupt_feature_drift,0,500
67499.91203329811,17157.105987148163,88,3,15,7,200000,17,397779.9928949231,1,17,abrupt_feature_drift,0,500
64619.2644603625,73290.76125594196,48,0,11,3,600000,6,320115.35830720083,1,17,abrupt_feature_drift,0,500
100042.26320978304,38993.92323778183,58,2,14,5,400000,27,284430.48812682263,1,17,abrupt_feature_drift,0,500
160254.823307327,0.0,48,4,15,5,400000,20,572811.518400522,1,17,abrupt_feature_drift,0,500
66295.80692775785,41553.33908577018,76,1,14,7,200000,8,621124.2957683958,0,17,abrupt_feature_drift,0,500
123045.69684047608,0.0,66,0,9,0,900000,10,371924.21725637815,0,17,abrupt_feature_drift,0,500
119809.20147313728,0.0,103,3,20,8,100000,29,132166.28135149807,1,17,abrupt_feature_drift,0,500
119663.28096823316,0.0,46,1,14,7,200000,27,450310.3993385785,1,17,abrupt_feature_drift,0,500
88714.796652727,69830.4465692285,75,0,11,0,0,10,442628.5823897927,0,17,abrupt_feature_drift,0,500
171923.61205104712,0.0,90,0,20,0,0,8,611850.615005139,1,17,abrupt_feature_drift,0,500
105308.8406824765,46823.81177485865,96,1,5,2,0,7,132529.17082335922,1,17,abrupt_feature_drift,0,500
158284.12977579853,0.0,80,3,16,1,0,7,457207.90128465166,0,17,abrupt_feature_drift,0,500
126204.60176001952,0.0,93,2,12,1,800000,16,398134.7301344357,1,17,abrupt_feature_drift,0,500
115058.70974850997,62115.86237711242,105,4,12,2,0,9,168923.60641985838,1,17,abrupt_feature_drift,0,500
138614.95202449482,0.0,81,4,5,8,100000,14,574184.7801023665,0,17,abrupt_feature_drift,0,500
169622.33887463657,0.0,104,4,20,1,800000,21,374914.3483624241,1,17,abrupt_feature_drift,0,500
91320.66400510648,48798.84667613516,90,1,2,0,0,17,594793.0597066407,1,17,abrupt_feature_drift,0,500
192456.71918790223,0.0,73,3,18,5,400000,20,168166.17342817504,0,17,abrupt_feature_drift,0,500
175575.72454983316,0.0,58,1,3,5,400000,20,421967.7646714473,1,17,abrupt_feature_drift,0,500
89331.16437761238,75000.0,66,2,9,4,0,3,391244.9996892061,0,17,abrupt_feature_drift,0,500
169701.6051390849,0.0,89,2,15,8,100000,20,606521.7191353289,1,17,abrupt_feature_drift,0,500
105669.05678440654,71844.18041960185,70,3,1,3,600000,29,546778.1453660029,0,17,abrupt_feature_drift,0,500
71037.42087658551,75000.0,76,1,2,5,400000,16,618877.8867092946,0,17,abrupt_feature_drift,0,500
163956.4550938387,0.0,80,1,14,5,400000,13,405414.29888001,0,17,abrupt_feature_drift,0,500
148592.19392043326,0.0,56,2,8,5,400000,9,507148.6613050255,1,17,abrupt_feature_drift,0,500
145500.9326833348,0.0,63,3,18,3,0,29,411276.91479281394,1,17,abrupt_feature_drift,0,500
82771.26116273049,15486.1464009813,104,1,1,2,700000,28,176922.38071675424,1,17,abrupt_feature_drift,0,500
94133.20142611612,51674.69903231379,58,0,5,6,300000,22,365659.4318880247,1,17,abrupt_feature_drift,0,500
134125.8046570495,0.0,66,0,11,7,200000,18,323132.6703031182,0,17,abrupt_feature_drift,0,500
152655.30052100983,0.0,68,1,2,7,200000,2,255336.6383895524,0,17,abrupt_feature_drift,0,500
132802.8842247425,0.0,71,1,10,5,400000,14,509158.0763799037,0,17,abrupt_feature_drift,0,500
117303.11560490604,0.0,95,4,12,7,200000,6,274156.7388412177,1,17,abrupt_feature_drift,0,500
105112.32294962616,70736.52215399119,67,4,8,2,0,21,424095.183931526,0,17,abrupt_feature_drift,0,500
77739.77701602475,38695.78231071583,76,1,14,8,100000,9,344800.0811878386,0,17,abrupt_feature_drift,0,500
95118.49254881532,55888.10445090164,99,0,12,0,900000,25,532640.5868378947,1,17,abrupt_feature_drift,0,500
127574.0413900325,0.0,68,3,4,0,900000,18,591387.5716756987,0,17,abrupt_feature_drift,0,500
83337.4656699524,54908.8811271688,104,0,5,7,200000,10,126214.4464900663,1,17,abrupt_feature_drift,0,500
137239.2448099758,0.0,55,2,7,6,300000,7,324548.16939825227,1,17,abrupt_feature_drift,0,500
155551.88338642518,0.0,103,3,10,8,100000,23,348303.68745489384,1,17,abrupt_feature_drift,0,500
141064.7483705033,0.0,51,0,17,7,200000,6,207808.02501451076,1,17,abrupt_feature_drift,0,500
173038.10240855246,0.0,50,2,4,6,300000,14,448957.9274486748,1,17,abrupt_feature_drift,0,500
177016.99758341903,0.0,99,4,19,5,400000,5,180169.13060207636,1,17,abrupt_feature_drift,0,500
110749.34385036098,62437.80879609211,90,4,10,5,400000,26,221142.58436596591,1,17,abrupt_feature_drift,0,500
147440.10240852396,0.0,105,4,19,8,100000,4,514951.8755437283,1,17,abrupt_feature_drift,0,500
183134.09206520065,0.0,92,0,16,4,500000,17,448713.54385412944,1,17,abrupt_feature_drift,0,500
180030.1034222314,0.0,77,2,18,8,100000,2,427225.0731950154,0,17,abrupt_feature_drift,0,500
165481.31389620536,0.0,61,4,11,8,100000,23,307093.4681052953,1,17,abrupt_feature_drift,0,500
151419.8347094724,0.0,54,4,2,8,100000,10,451548.62302545935,1,17,abrupt_feature_drift,0,500
81359.02276582866,17609.316787636282,88,0,2,8,100000,4,278547.06429933256,1,17,abrupt_feature_drift,0,500
100872.65488196444,65841.07424795195,77,1,11,1,800000,12,584925.0042143217,0,17,abrupt_feature_drift,0,500
125799.96993827228,0.0,87,4,12,2,700000,1,172197.7729116137,1,17,abrupt_feature_drift,0,500
85873.50297895938,68447.9901121331,69,0,6,0,0,7,425570.45451602753,0,17,abrupt_feature_drift,0,500
106358.49271278307,26823.486712976508,73,1,2,1,800000,28,148207.47214998453,0,17,abrupt_feature_drift,0,500
101741.72052310852,18449.43175341064,56,3,8,8,100000,22,449980.440797893,1,17,abrupt_feature_drift,0,500
128007.89560033345,0.0,59,1,5,4,0,21,288742.43377010257,1,17,abrupt_feature_drift,0,500
172640.5173294086,0.0,99,4,4,3,0,23,478288.6107175328,1,17,abrupt_feature_drift,0,500
86811.08917483936,55987.21905025892,69,2,10,6,300000,1,179832.60502900183,0,17,abrupt_feature_drift,0,500
137863.8307383245,0.0,84,4,12,4,500000,28,529884.759760156,0,17,abrupt_feature_drift,0,500
136892.57211642398,0.0,68,3,4,0,900000,14,417302.5755005925,0,17,abrupt_feature_drift,0,500
130614.1640901589,0.0,94,1,5,8,100000,9,440598.1794400458,1,17,abrupt_feature_drift,0,500
121645.44619073924,0.0,60,0,20,8,100000,17,434672.0382710967,1,17,abrupt_feature_drift,0,500
137732.59268162155,0.0,93,2,18,6,300000,24,305165.8514800515,1,17,abrupt_feature_drift,0,500
129124.12353859966,0.0,91,1,5,5,400000,9,321835.3871536513,1,17,abrupt_feature_drift,0,500
169923.58319053322,0.0,62,3,17,3,600000,4,127240.27088292535,1,17,abrupt_feature_drift,0,500
135146.57280197425,0.0,70,2,6,7,200000,3,267390.07044056937,0,17,abrupt_feature_drift,0,500
175697.68690703006,0.0,100,3,20,2,0,29,489474.9942002352,1,17,abrupt_feature_drift,0,500
117402.23936014442,0.0,75,0,4,4,500000,30,328876.558736493,0,17,abrupt_feature_drift,0,500
99714.9679839482,31448.999897616213,50,4,15,6,300000,27,166858.17267718056,1,17,abrupt_feature_drift,0,500
170433.63325515078,0.0,100,4,5,3,600000,20,325929.1926563347,1,17,abrupt_feature_drift,0,500
152725.2654675797,0.0,75,1,2,1,800000,9,508564.71743096266,0,17,abrupt_feature_drift,0,500
137343.9067696611,0.0,92,1,15,3,0,21,471604.405098438,1,17,abrupt_feature_drift,0,500
85497.31289979907,33431.94162364624,64,0,15,8,100000,4,290495.6087103393,1,17,abrupt_feature_drift,0,500
190685.13966517325,0.0,81,1,1,7,200000,5,136272.3419156763,0,17,abrupt_feature_drift,0,500
142141.48274490738,0.0,67,4,20,1,800000,20,482109.46932062745,0,17,abrupt_feature_drift,0,500
73148.68217014994,64561.33657235587,83,1,7,8,100000,14,266861.8630117564,0,17,abrupt_feature_drift,0,500
113183.50364108504,28109.703437793145,62,1,13,4,500000,24,364522.2291034288,1,17,abrupt_feature_drift,0,500
98013.14620193416,53576.596336017166,50,1,19,2,0,10,613562.9961030234,1,17,abrupt_feature_drift,0,500
163642.2911213233,0.0,68,4,4,6,300000,5,551006.9247226254,0,17,abrupt_feature_drift,0,500
63560.01248388032,17534.435016112606,68,4,17,5,400000,9,331199.5873876095,0,17,abrupt_feature_drift,0,500
145209.85831846826,0.0,67,1,18,6,300000,3,220486.3387323652,0,17,abrupt_feature_drift,0,500
173135.12807506876,0.0,69,0,18,6,300000,22,573558.4609547313,0,17,abrupt_feature_drift,0,500
62887.416717674365,16938.189969505624,96,0,9,3,0,29,491002.4213585335,1,17,abrupt_feature_drift,0,500
160550.9801009319,0.0,49,4,2,4,500000,2,581602.941338063,1,17,abrupt_feature_drift,0,500
67136.69726871928,13795.360189333052,65,1,9,8,100000,23,597286.201846954,0,17,abrupt_feature_drift,0,500
90756.2789913222,17099.73835852242,63,4,5,5,400000,1,295599.175240455,1,17,abrupt_feature_drift,0,500
137577.83310272524,0.0,79,0,13,5,400000,22,206773.94137992949,0,17,abrupt_feature_drift,0,500
133338.49585146108,0.0,82,4,7,0,900000,26,510331.7409785882,0,17,abrupt_feature_drift,0,500
170864.43564339605,0.0,66,2,8,0,900000,13,125415.7114161441,0,17,abrupt_feature_drift,0,500
130166.06083563928,0.0,67,2,14,5,400000,21,238844.92827454145,0,17,abrupt_feature_drift,0,500
135181.13412923156,0.0,45,3,14,8,100000,15,624508.7363949295,1,17,abrupt_feature_drift,0,500
103940.90473189272,10000.0,97,2,17,8,100000,26,545912.4663857166,1,17,abrupt_feature_drift,0,500
173380.78950095817,0.0,57,3,3,5,400000,4,563958.6777859733,1,17,abrupt_feature_drift,0,500
85856.55523188857,57841.93083882861,51,1,12,0,0,9,144370.9037179814,1,17,abrupt_feature_drift,0,500
83224.20264833036,36107.54445006732,86,0,8,0,0,30,343681.7099637424,1,17,abrupt_feature_drift,0,500
188897.95346944,0.0,78,3,16,4,500000,30,428091.68429367134,0,17,abrupt_feature_drift,0,500
78194.34953214091,75000.0,47,2,14,3,0,6,448756.5700874234,1,17,abrupt_feature_drift,0,500
111433.96357476394,48133.54899955088,85,2,5,5,400000,21,547070.4889748312,1,17,abrupt_feature_drift,0,500
131316.43032082307,0.0,69,1,14,5,400000,8,243503.39303083217,0,17,abrupt_feature_drift,0,500
114631.88033118816,17961.22395652078,104,1,3,5,0,17,352339.08714515145,1,17,abrupt_feature_drift,0,500
123431.91828740235,0.0,79,0,17,4,500000,24,229120.23562424237,0,17,abrupt_feature_drift,0,500
174695.15405745298,0.0,102,2,8,5,0,17,225843.5362063136,1,17,abrupt_feature_drift,0,500
154868.0945750802,0.0,79,4,3,8,100000,15,160894.37355115684,0,17,abrupt_feature_drift,0,500
62456.71918790224,29455.109451976165,59,1,14,5,400000,3,549107.5177690606,1,17,abrupt_feature_drift,0,500
116762.16727194744,34837.77842796399,89,0,7,2,0,14,504343.5996095965,1,17,abrupt_feature_drift,0,500
138429.44464263073,0.0,46,2,10,0,900000,1,168498.1795894938,1,17,abrupt_feature_drift,0,500
68674.15385508824,50829.05342093958,79,1,11,4,500000,14,611929.4120573839,0,17,abrupt_feature_drift,0,500
142521.52245982253,0.0,65,4,8,6,300000,25,434182.1864681723,0,17,abrupt_feature_drift,0,500
184829.52394903224,0.0,76,3,2,4,500000,10,253407.67721759644,0,17,abrupt_feature_drift,0,500
116943.93056669684,42485.35954362861,45,3,6,6,300000,29,325703.72743268765,1,17,abrupt_feature_drift,0,500
93511.19623400536,32574.618311182126,61,3,8,8,100000,7,473023.1702111764,1,17,abrupt_feature_drift,0,500
108394.61188510468,20316.06873198606,75,4,1,1,800000,1,532726.7318473265,0,17,abrupt_feature_drift,0,500
68455.588135469,55572.08824568337,98,4,7,0,900000,29,287438.6479230926,1,17,abrupt_feature_drift,0,500
85727.89662759333,31897.60632629642,93,4,7,4,500000,4,135686.7036270789,1,17,abrupt_feature_drift,0,500
113419.8305423356,61036.99442493149,61,1,11,6,300000,27,513393.90557648096,1,17,abrupt_feature_drift,0,500
192456.71918790223,0.0,96,2,3,0,900000,27,614178.2070378698,1,17,abrupt_feature_drift,0,500
124964.95307020628,0.0,97,0,4,1,800000,25,133776.39738588862,1,17,abrupt_feature_drift,0,500
172061.79583185088,0.0,97,2,16,8,100000,13,295596.7625930484,1,17,abrupt_feature_drift,0,500
133746.59078447224,0.0,62,3,11,1,800000,6,561761.3505131986,1,17,abrupt_feature_drift,0,500
96514.53686226194,25472.42606390151,78,4,11,0,900000,4,288422.3776491481,0,17,abrupt_feature_drift,0,500
148320.9936402645,0.0,55,3,13,3,600000,8,126675.43365374536,1,17,abrupt_feature_drift,0,500
86453.6759185199,46163.03251829305,70,2,15,1,800000,12,463053.24300577,0,17,abrupt_feature_drift,0,500
117614.5831625062,0.0,98,1,20,2,0,8,616045.3916584244,1,17,abrupt_feature_drift,0,500
171607.02977605938,0.0,90,4,20,2,0,20,486566.1574888357,1,17,abrupt_feature_drift,0,500
126913.47561994533,0.0,75,4,6,6,300000,6,515102.6193482195,0,17,abrupt_feature_drift,0,500
180090.37023455737,0.0,86,4,12,3,0,25,594696.9730721575,1,17,abrupt_feature_drift,0,500
166307.56750188058,0.0,60,2,11,5,400000,20,235512.69408302405,1,17,abrupt_feature_drift,0,500
188249.1057707277,0.0,76,2,3,2,700000,2,202458.26658080387,0,17,abrupt_feature_drift,0,500
105235.18170241483,45547.243064164526,46,0,5,2,0,24,536995.4305982412,1,17,abrupt_feature_drift,0,500
181756.2595701597,0.0,62,1,7,2,0,30,330927.92988270114,1,17,abrupt_feature_drift,0,500
96678.21321521436,39768.594137590335,80,1,7,3,600000,1,165373.2972595347,0,17,abrupt_feature_drift,0,500
174718.36891642673,0.0,69,2,5,2,0,17,207325.23847475092,0,17,abrupt_feature_drift,0,500
147041.84044720596,0.0,73,1,17,6,300000,5,274423.7022125254,0,17,abrupt_feature_drift,0,500
103878.5549646074,44957.55513102384,105,1,19,2,0,25,452407.50677491806,1,17,abrupt_feature_drift,0,500
77808.12269291759,22315.323054373803,63,4,20,3,0,1,353711.28802544007,1,17,abrupt_feature_drift,0,500
152475.83820903354,0.0,61,3,8,7,200000,1,612617.9446925411,1,17,abrupt_feature_drift,0,500
150988.62441012956,0.0,46,2,15,6,300000,22,258620.19831598303,1,17,abrupt_feature_drift,0,500
74067.94018237789,75000.0,92,0,7,8,100000,30,568845.4206229736,1,17,abrupt_feature_drift,0,500
147234.2456826065,0.0,75,3,7,6,300000,19,441138.6822642106,0,17,abrupt_feature_drift,0,500
110636.73052548512,37040.75554968731,81,4,8,0,0,23,530868.547550493,0,17,abrupt_feature_drift,0,500
152163.43823295162,0.0,93,2,6,8,100000,10,603569.7400566535,1,17,abrupt_feature_drift,0,500
141807.84515018226,0.0,75,3,18,0,0,27,345754.27537426865,0,17,abrupt_feature_drift,0,500
142654.07018997823,0.0,75,0,3,0,900000,26,257796.87356724785,0,17,abrupt_feature_drift,0,500
137467.56738331812,0.0,56,2,7,7,200000,11,193129.69696171087,1,17,abrupt_feature_drift,0,500
128373.19359857916,0.0,48,3,20,8,100000,12,535540.8555627025,1,17,abrupt_feature_drift,0,500
113960.50511686927,24804.68301315645,83,0,18,6,300000,22,352332.1432814983,0,17,abrupt_feature_drift,0,500
113547.71437817832,21527.22062221244,86,1,4,5,400000,8,562937.787408985,1,17,abrupt_feature_drift,0,500
98223.48090640712,24047.367539724943,76,2,3,5,400000,18,299257.4390854633,0,17,abrupt_feature_drift,0,500
186627.3492101092,0.0,94,1,18,0,900000,13,340417.2482304006,1,17,abrupt_feature_drift,0,500
85926.8915645727,70634.7053859421,89,4,17,4,500000,12,137027.45987542803,1,17,abrupt_feature_drift,0,500
160397.31075365617,0.0,86,3,19,6,300000,23,137203.00252159356,1,17,abrupt_feature_drift,0,500
159009.5258918043,0.0,67,2,2,1,800000,11,531783.1520983239,0,17,abrupt_feature_drift,0,500
69398.13089831726,49364.48807741451,77,4,2,8,100000,19,475437.3034211549,0,17,abrupt_feature_drift,0,500
133666.09886124107,0.0,93,1,20,1,0,19,514859.0737055639,1,17,abrupt_feature_drift,0,500
80770.82106900033,28751.883651988534,51,0,3,4,500000,25,195183.45092230587,1,17,abrupt_feature_drift,0,500
80055.73517975504,63557.529256131806,91,2,5,8,100000,17,622037.004073261,1,17,abrupt_feature_drift,0,500
99506.09447898698,13218.760498984608,52,2,4,5,400000,2,133341.55822128145,1,17,abrupt_feature_drift,0,500
190527.3354258811,0.0,60,4,2,7,200000,5,544865.6375881659,1,17,abrupt_feature_drift,0,500
116120.7259283103,71347.55664319512,89,0,14,3,0,21,246759.4906120628,1,17,abrupt_feature_drift,0,500
153607.17631064958,0.0,60,0,16,1,0,22,557822.7713427449,1,17,abrupt_feature_drift,0,500
124421.4083732202,0.0,99,4,6,3,0,5,556108.4042413607,1,17,abrupt_feature_drift,0,500
143908.06337423873,0.0,74,2,6,8,100000,13,401101.1494004658,0,17,abrupt_feature_drift,0,500
139521.33454502415,0.0,64,4,14,7,200000,17,179181.64802796498,1,17,abrupt_feature_drift,0,500
121775.30654239508,0.0,80,0,17,6,300000,16,581195.7086736762,0,17,abrupt_feature_drift,0,500
117218.52858720974,24507.609433898397,67,1,7,0,0,15,260061.66136466223,0,17,abrupt_feature_drift,0,500
123862.87080890776,0.0,77,2,19,5,400000,28,562347.6127552537,0,17,abrupt_feature_drift,0,500
82773.22411466215,25210.01850597948,91,4,5,1,800000,15,601209.6033550058,1,17,abrupt_feature_drift,0,500
137094.26108250255,0.0,99,4,5,3,600000,15,134770.6553263376,1,17,abrupt_feature_drift,0,500
114842.84479184511,58745.93026905987,84,4,7,8,100000,2,333953.5939554529,0,17,abrupt_feature_drift,0,500
103483.4396501632,74016.35662526665,66,3,9,7,200000,5,453497.12320891087,0,17,abrupt_feature_drift,0,500
