salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block,scenario,base_concept,chunk_size
100424.32617779676,0.0,76,0,8,1,0,14,165197.1564022117,1,17,recurrent_feature_drift,0,500
60105.90071250089,53494.73808324167,26,3,10,7,200000,9,59475.16875638139,1,17,recurrent_feature_drift,0,500
42030.79492404347,75000.0,23,4,19,5,400000,20,316286.42169261497,1,17,recurrent_feature_drift,0,500
130082.75717644698,0.0,76,3,11,8,100000,30,28750.12635344795,1,17,recurrent_feature_drift,0,500
64278.20920608578,75000.0,43,1,9,3,600000,21,114854.63743532452,0,17,recurrent_feature_drift,0,500
78635.96409640566,0.0,32,4,11,4,500000,10,434233.70289506175,1,17,recurrent_feature_drift,0,500
78280.0436718319,0.0,20,2,15,0,900000,10,129554.56042441729,1,17,recurrent_feature_drift,0,500
114687.10961067567,0.0,74,0,18,8,100000,13,407906.13912661246,1,17,recurrent_feature_drift,0,500
37106.07877445701,56607.74159941901,58,4,12,2,0,4,429878.61451299104,0,17,recurrent_feature_drift,0,500
60577.36555192045,68148.46208325816,64,1,15,2,700000,9,400403.5892684433,1,17,recurrent_feature_drift,0,500
45133.38930010425,75000.0,62,2,19,2,700000,15,263398.45436457865,1,17,recurrent_feature_drift,0,500
57062.80440024353,42293.8678990608,28,0,11,4,500000,12,161108.0989887171,1,17,recurrent_feature_drift,0,500
71374.0342788019,29427.022761488355,74,0,19,4,500000,19,142288.5310007633,1,17,recurrent_feature_drift,0,500
82604.32024023333,0.0,69,0,18,4,500000,1,361197.2920784266,1,17,recurrent_feature_drift,0,500
92237.93325329247,0.0,36,2,13,8,100000,26,246305.46040767225,1,17,recurrent_feature_drift,0,500
93048.7179005694,0.0,57,2,5,2,700000,21,92991.72181626564,0,17,recurrent_feature_drift,0,500
45561.22255301598,75000.0,57,1,10,4,500000,1,350567.93089256017,0,17,recurrent_feature_drift,0,500
88155.20734354352,0.0,25,3,13,2,0,4,205406.8094252444,1,17,recurrent_feature_drift,0,500
55514.25386602137,75000.0,71,0,14,1,0,22,378699.1285146709,1,17,recurrent_feature_drift,0,500
135489.08959287195,0.0,59,0,4,5,400000,13,291525.7515922669,0,17,recurrent_feature_drift,0,500
110906.88688321476,0.0,43,3,15,3,0,30,279841.38486001134,0,17,recurrent_feature_drift,0,500
71327.79712784442,36812.59247746116,25,1,5,4,500000,21,396945.7718048605,1,17,recurrent_feature_drift,0,500
96771.33422950894,0.0,78,3,1,0,0,13,266195.45452177286,1,17,recurrent_feature_drift,0,500
102913.84504117268,0.0,35,4,14,0,900000,4,446462.88009400974,1,17,recurrent_feature_drift,0,500
30235.8578507061,51567.2710198041,40,1,20,1,0,12,395731.0259606548,0,17,recurrent_feature_drift,0,500
69102.1227610794,75000.0,48,2,11,1,800000,27,23068.489075136797,0,17,recurrent_feature_drift,0,500
138284.057592492,0.0,49,2,5,3,0,21,396747.6380099891,0,17,recurrent_feature_drift,0,500
25451.33001974632,53279.99236805004,30,0,14,4,500000,10,38294.48264065237,1,17,recurrent_feature_drift,0,500
103775.7147289388,0.0,35,1,2,1,800000,4,273950.94931623386,1,17,recurrent_feature_drift,0,500
149043.64422132596,0.0,29,3,16,2,700000,6,148757.2302196005,1,17,recurrent_feature_drift,0,500
95160.69515914276,0.0,23,2,1,6,300000,6,274667.52899624186,1,17,recurrent_feature_drift,0,500
120383.48747459524,0.0,71,4,7,5,0,6,429248.3818183701,1,17,recurrent_feature_drift,0,500
32199.71382456753,12499.91032844379,71,1,19,4,0,18,168069.46261907753,1,17,recurrent_feature_drift,0,500
29427.967006133065,61295.08857680838,37,0,13,7,200000,13,488181.1287295894,1,17,recurrent_feature_drift,0,500
129390.20758451868,0.0,54,2,1,5,400000,2,-50.23748929733023,0,17,recurrent_feature_drift,0,500
91431.02651650112,0.0,75,4,8,3,600000,18,110297.38008780312,1,17,recurrent_feature_drift,0,500
118381.43370213133,0.0,35,4,1,5,400000,14,299211.1775835838,1,17,recurrent_feature_drift,0,500
25746.26676466689,24334.862037401053,45,1,14,6,300000,30,488189.919174085,0,17,recurrent_feature_drift,0,500
149140.4035714565,0.0,36,0,14,3,600000,3,286505.92320811696,1,17,recurrent_feature_drift,0,500
65261.14592425893,53639.399034615366,63,0,15,6,300000,5,38085.113381625226,1,17,recurrent_feature_drift,0,500
31368.37747224025,22509.178507711196,32,1,14,7,200000,14,459670.7923061872,1,17,recurrent_feature_drift,0,500
37807.20234368182,75000.0,22,1,9,4,500000,29,78688.14014829608,1,17,recurrent_feature_drift,0,500
27432.057221547584,61984.90206300794,22,3,9,8,100000,30,134696.34435341548,1,17,recurrent_feature_drift,0,500
83214.7949792458,0.0,66,0,6,2,700000,22,141001.6278681306,1,17,recurrent_feature_drift,0,500
34133.35833753396,27947.81648204922,67,1,1,0,0,11,15409.618661789613,1,17,recurrent_feature_drift,0,500
91414.03067457922,0.0,48,4,5,7,200000,21,247034.6945621832,0,17,recurrent_feature_drift,0,500
40824.407352277565,24246.78898420949,68,4,6,4,500000,5,477886.01291034144,1,17,recurrent_feature_drift,0,500
92066.71964431196,0.0,20,2,13,6,300000,18,498762.4006366965,1,17,recurrent_feature_drift,0,500
96656.93889635176,0.0,59,1,6,4,500000,1,228892.86510746655,0,17,recurrent_feature_drift,0,500
30848.1999359402,75000.0,28,2,3,5,400000,14,369487.0898282786,1,17,recurrent_feature_drift,0,500
107636.09799980473,0.0,25,0,18,1,800000,17,233934.85362501105,1,17,recurrent_feature_drift,0,500
58530.604206494696,15917.024266785253,39,3,9,7,200000,22,133589.94243185327,1,17,recurrent_feature_drift,0,500
135089.63587991722,0.0,63,1,6,7,200000,1,28571.107033513803,1,17,recurrent_feature_drift,0,500
80366.39925199309,0.0,32,4,9,6,300000,4,54415.42473165957,1,17,recurrent_feature_drift,0,500
119251.53362832454,0.0,41,4,1,6,300000,7,204544.47249818643,0,17,recurrent_feature_drift,0,500
121483.0672827938,0.0,54,3,12,4,500000,28,261505.61256889364,0,17,recurrent_feature_drift,0,500
26205.60593094319,59743.37768180792,63,1,2,3,600000,25,367884.39557285537,1,17,recurrent_feature_drift,0,500
133829.20974686867,0.0,68,0,2,8,100000,7,159551.33501314308,1,17,recurrent_feature_drift,0,500
84367.4536140202,0.0,49,3,5,8,100000,30,61295.30930775381,0,17,recurrent_feature_drift,0,500
50289.01513957305,68614.28577136062,50,0,18,1,0,29,113014.7540049866,0,17,recurrent_feature_drift,0,500
26964.205085400165,39173.253390223,22,1,3,6,300000,6,429193.4431923178,1,17,recurrent_feature_drift,0,500
48883.82692179918,44793.5781963124,71,4,8,6,300000,6,363677.9614065134,1,17,recurrent_feature_drift,0,500
63802.62720670093,75000.0,74,4,19,8,100000,20,308704.41413443664,1,17,recurrent_feature_drift,0,500
64901.08826634008,51010.35111009304,77,1,10,8,100000,3,95311.917703605,1,17,recurrent_feature_drift,0,500
38214.08934470183,75000.0,20,3,16,6,300000,6,151197.84930125988,1,17,recurrent_feature_drift,0,500
102132.040482365,0.0,23,2,4,3,600000,8,84366.62409558204,1,17,recurrent_feature_drift,0,500
128490.73254225218,0.0,37,3,6,0,900000,4,340533.3115173586,1,17,recurrent_feature_drift,0,500
51495.09282342095,12206.600083950809,76,1,9,6,300000,28,88294.29057564019,1,17,recurrent_feature_drift,0,500
138322.94760341317,0.0,26,1,20,2,700000,24,71195.75317004463,1,17,recurrent_feature_drift,0,500
66658.41640120883,75000.0,44,1,20,8,100000,16,23794.52895210989,0,17,recurrent_feature_drift,0,500
87062.40010311196,0.0,46,3,5,4,500000,12,158585.93776680954,0,17,recurrent_feature_drift,0,500
96729.90243164664,0.0,23,1,6,7,200000,18,100930.48939736988,1,17,recurrent_feature_drift,0,500
116315.66701079866,0.0,36,0,9,3,0,28,325401.22127174505,1,17,recurrent_feature_drift,0,500
83820.0160212204,0.0,50,0,12,0,900000,6,260133.33367537757,0,17,recurrent_feature_drift,0,500
39481.76361415811,46938.529869326565,75,4,3,5,400000,21,459340.5956612104,1,17,recurrent_feature_drift,0,500
44156.77841843887,60563.53821552145,74,1,8,0,900000,16,283774.0274877464,1,17,recurrent_feature_drift,0,500
42865.68855751624,24120.07397474677,76,1,4,3,0,26,20574.64706055097,1,17,recurrent_feature_drift,0,500
144522.17585876677,0.0,54,3,11,8,100000,23,271827.4880536429,0,17,recurrent_feature_drift,0,500
109565.07738929072,0.0,36,0,13,7,200000,19,44023.84422391995,1,17,recurrent_feature_drift,0,500
104703.5790343442,0.0,62,0,13,2,700000,20,468689.0434701537,1,17,recurrent_feature_drift,0,500
144607.23658984716,0.0,70,4,6,6,300000,20,242640.47003915903,1,17,recurrent_feature_drift,0,500
97385.07017745588,0.0,71,4,16,3,0,8,354238.9737289688,1,17,recurrent_feature_drift,0,500
39872.892017833154,12241.509466509684,59,0,6,7,200000,18,144432.39598275526,0,17,recurrent_feature_drift,0,500
24644.18202068558,70630.29494084015,53,0,7,4,500000,25,161618.6698011358,0,17,recurrent_feature_drift,0,500
36177.846776261445,54982.51013085038,57,1,1,7,200000,3,302334.7477514828,0,17,recurrent_feature_drift,0,500
60274.76879319093,34607.28301099133,47,3,17,2,0,11,237603.2410815907,0,17,recurrent_feature_drift,0,500
114995.16964129728,0.0,31,3,7,3,600000,21,465540.6600286904,1,17,recurrent_feature_drift,0,500
67500.71374763158,37166.986817819714,32,2,13,6,300000,1,177300.5625060283,1,17,recurrent_feature_drift,0,500
20126.95046568038,65627.43869290904,23,3,10,6,300000,21,151454.21748424895,1,17,recurrent_feature_drift,0,500
121410.75873585197,0.0,58,3,12,6,300000,21,89388.89122410804,0,17,recurrent_feature_drift,0,500
74442.58665547747,28538.994804240938,47,3,10,5,400000,3,279842.09338080266,0,17,recurrent_feature_drift,0,500
93131.21673080408,0.0,78,1,3,8,100000,15,169919.8769432079,1,17,recurrent_feature_drift,0,500
146620.81069455284,0.0,36,0,9,4,0,23,434463.3303849432,1,17,recurrent_feature_drift,0,500
31677.30630333424,58133.7976859457,64,0,3,7,200000,14,302202.74501357053,1,17,recurrent_feature_drift,0,500
59067.94791933758,16668.083084762104,20,4,2,2,700000,14,99088.76934227782,1,17,recurrent_feature_drift,0,500
26388.59622178632,17157.105987148163,63,3,15,7,200000,17,269786.37726922607,1,17,recurrent_feature_drift,0,500
21153.316430550494,73290.76125594196,23,0,11,3,600000,6,194435.6538779141,1,17,recurrent_feature_drift,0,500
57341.19645079695,38993.92323778183,33,2,14,5,400000,27,154772.39614246084,1,17,recurrent_feature_drift,0,500
117278.26640160156,0.0,23,4,15,5,400000,20,447313.43597383663,1,17,recurrent_feature_drift,0,500
23762.630063512905,41553.33908577018,51,1,14,7,200000,8,482863.8273940669,0,17,recurrent_feature_drift,0,500
80246.25902070773,0.0,41,0,9,0,900000,10,241148.0117864285,0,17,recurrent_feature_drift,0,500
77420.35269089363,0.0,78,3,20,8,100000,29,7050.906435551487,1,17,recurrent_feature_drift,0,500
78275.90336377318,0.0,21,1,14,7,200000,27,322378.36159007257,1,17,recurrent_feature_drift,0,500
47208.352171227256,69830.4465692285,50,0,11,0,0,10,319707.0069016,0,17,recurrent_feature_drift,0,500
129472.62548537084,0.0,65,0,20,0,0,8,484017.66466782114,1,17,recurrent_feature_drift,0,500
63577.134600590165,46823.81177485865,71,1,5,2,0,7,-90.06576674990083,1,17,recurrent_feature_drift,0,500
116694.72499780328,0.0,55,3,16,1,0,7,334524.86054127495,0,17,recurrent_feature_drift,0,500
82384.37317719945,0.0,68,2,12,1,800000,16,274575.3684727632,1,17,recurrent_feature_drift,0,500
73383.34478985249,62115.86237711242,80,4,12,2,0,9,40637.38559212784,1,17,recurrent_feature_drift,0,500
95869.52691932696,0.0,56,4,5,8,100000,14,446734.5926976456,0,17,recurrent_feature_drift,0,500
127490.00369095051,0.0,79,4,20,1,800000,21,252617.99963832743,1,17,recurrent_feature_drift,0,500
49451.631059599065,48798.84667613516,65,1,2,0,0,17,468832.9546841309,1,17,recurrent_feature_drift,0,500
150147.7536658687,0.0,48,3,18,5,400000,20,43651.48059504461,0,17,recurrent_feature_drift,0,500
134183.5639176778,0.0,33,1,3,5,400000,20,298362.24655792856,1,17,recurrent_feature_drift,0,500
46869.77647005098,75000.0,41,2,9,4,0,3,266485.24805999635,0,17,recurrent_feature_drift,0,500
129304.0277736677,0.0,64,2,15,8,100000,20,481640.06852354034,1,17,recurrent_feature_drift,0,500
61781.98175065775,71844.18041960185,45,3,1,3,600000,29,420552.46061597485,0,17,recurrent_feature_drift,0,500
28272.760691978277,75000.0,51,1,2,5,400000,16,492721.2270199283,0,17,recurrent_feature_drift,0,500
122063.93841440452,0.0,55,1,14,5,400000,13,287948.0402490632,0,17,recurrent_feature_drift,0,500
107378.43355716347,0.0,31,2,8,5,400000,9,380297.7872021042,1,17,recurrent_feature_drift,0,500
103169.59595327108,0.0,38,3,18,3,0,29,284260.68517485616,1,17,recurrent_feature_drift,0,500
41299.36603907935,15486.1464009813,79,1,1,2,700000,28,52011.61756425388,1,17,recurrent_feature_drift,0,500
51817.06490063505,51674.69903231379,33,0,5,6,300000,22,245505.6528073185,1,17,recurrent_feature_drift,0,500
90155.04042981236,0.0,41,0,11,7,200000,18,202477.1039300286,0,17,recurrent_feature_drift,0,500
110699.40042426254,0.0,43,1,2,7,200000,2,134754.15286573465,0,17,recurrent_feature_drift,0,500
89683.74055482287,0.0,46,1,10,5,400000,14,376750.4288268645,0,17,recurrent_feature_drift,0,500
73501.50043080983,0.0,70,4,12,7,200000,6,154062.15868097168,1,17,recurrent_feature_drift,0,500
63585.25426346743,70736.52215399119,42,4,8,2,0,21,299933.1605011233,0,17,recurrent_feature_drift,0,500
36414.42298260333,38695.78231071583,51,1,14,8,100000,9,212723.8810316795,0,17,recurrent_feature_drift,0,500
51497.484094215935,55888.10445090164,74,0,12,0,900000,25,410093.4402244423,1,17,recurrent_feature_drift,0,500
83495.38334859906,0.0,43,3,4,0,900000,18,468548.7754583504,0,17,recurrent_feature_drift,0,500
39814.39895899515,54908.8811271688,79,0,5,7,200000,10,2124.810429389492,1,17,recurrent_feature_drift,0,500
95488.51638050578,0.0,30,2,7,6,300000,7,193898.20558445097,1,17,recurrent_feature_drift,0,500
115270.99261335426,0.0,78,3,10,8,100000,23,228973.41943107077,1,17,recurrent_feature_drift,0,500
101716.1724715334,0.0,26,0,17,7,200000,6,87770.96875595616,1,17,recurrent_feature_drift,0,500
129745.56021737066,0.0,25,2,4,6,300000,14,328014.57941994205,1,17,recurrent_feature_drift,0,500
133478.31425833856,0.0,74,4,19,5,400000,5,50411.47314402627,1,17,recurrent_feature_drift,0,500
68023.821166044,62437.80879609211,65,4,10,5,400000,26,98493.73169493357,1,17,recurrent_feature_drift,0,500
105470.37811413624,0.0,80,4,19,8,100000,4,386193.935326132,1,17,recurrent_feature_drift,0,500
140894.37134850965,0.0,67,0,16,4,500000,17,324215.4826171023,1,17,recurrent_feature_drift,0,500
136204.07240111587,0.0,52,2,18,8,100000,2,311254.5042080277,0,17,recurrent_feature_drift,0,500
124038.3758874926,0.0,36,4,11,8,100000,23,179984.5732404234,1,17,recurrent_feature_drift,0,500
110313.49575143504,0.0,29,4,2,8,100000,10,329358.26538558025,1,17,recurrent_feature_drift,0,500
38872.14267680238,17609.316787636282,63,0,2,8,100000,4,148190.49454511935,1,17,recurrent_feature_drift,0,500
59000.89178559241,65841.07424795195,52,1,11,1,800000,12,463009.72222783766,0,17,recurrent_feature_drift,0,500
83925.5264415312,0.0,62,4,12,2,700000,1,49593.45524427846,1,17,recurrent_feature_drift,0,500
44148.23133663413,68447.9901121331,44,0,6,0,0,7,297715.0927100638,0,17,recurrent_feature_drift,0,500
63459.47796317579,26823.486712976508,48,1,2,1,800000,28,17270.031344295603,0,17,recurrent_feature_drift,0,500
58464.30398829543,18449.43175341064,31,3,8,8,100000,22,320006.34281178453,1,17,recurrent_feature_drift,0,500
84831.98986875225,0.0,34,1,5,4,0,21,165013.58874243806,1,17,recurrent_feature_drift,0,500
130670.36754929111,0.0,74,4,4,3,0,23,356778.4472064052,1,17,recurrent_feature_drift,0,500
44354.81849956259,55987.21905025892,44,2,10,6,300000,1,53831.6563462497,0,17,recurrent_feature_drift,0,500
95829.75076447013,0.0,59,4,12,4,500000,28,402003.1156462168,0,17,recurrent_feature_drift,0,500
93582.02268373144,0.0,43,3,4,0,900000,14,295010.41376543854,0,17,recurrent_feature_drift,0,500
88457.9553042632,0.0,69,1,5,8,100000,9,310539.1712362528,1,17,recurrent_feature_drift,0,500
79155.2572521881,0.0,35,0,20,8,100000,17,310979.9637787045,1,17,recurrent_feature_drift,0,500
95018.23425003912,0.0,68,2,18,6,300000,24,180024.8298169763,1,17,recurrent_feature_drift,0,500
86267.01859901812,0.0,66,1,5,5,400000,9,194181.43634649253,1,17,recurrent_feature_drift,0,500
125905.06926504418,0.0,37,3,17,3,600000,4,5953.786098229612,1,17,recurrent_feature_drift,0,500
92797.1847395641,0.0,45,2,6,7,200000,3,146093.45964132895,0,17,recurrent_feature_drift,0,500
133555.43877056515,0.0,75,3,20,2,0,29,361839.8020606504,1,17,recurrent_feature_drift,0,500
74363.5973896571,0.0,50,0,4,4,500000,30,202107.94383140537,0,17,recurrent_feature_drift,0,500
57565.6119276144,31448.999897616213,25,4,15,6,300000,27,45115.183615663074,1,17,recurrent_feature_drift,0,500
128603.05050056108,0.0,75,4,5,3,600000,20,194893.15037889424,1,17,recurrent_feature_drift,0,500
110193.6693494744,0.0,50,1,2,1,800000,9,389390.5863314873,0,17,recurrent_feature_drift,0,500
95285.63309779418,0.0,67,1,15,3,0,21,346758.9000473377,1,17,recurrent_feature_drift,0,500
42121.55067234668,33431.94162364624,39,0,15,8,100000,4,170708.678212319,1,17,recurrent_feature_drift,0,500
148223.5206851081,0.0,56,1,1,7,200000,5,12128.327365153573,0,17,recurrent_feature_drift,0,500
99501.43144944865,0.0,42,4,20,1,800000,20,351190.69647798873,0,17,recurrent_feature_drift,0,500
28795.162166245853,64561.33657235587,58,1,7,8,100000,14,136972.85815691715,0,17,recurrent_feature_drift,0,500
71266.46839284645,28109.703437793145,37,1,13,4,500000,24,240990.8804297255,1,17,recurrent_feature_drift,0,500
56417.507781285945,53576.596336017166,25,1,19,2,0,10,486939.0638134151,1,17,recurrent_feature_drift,0,500
122785.45163794931,0.0,43,4,4,6,300000,5,428895.13512741344,0,17,recurrent_feature_drift,0,500
19051.771295352028,17534.435016112606,43,4,17,5,400000,9,201121.5129442564,0,17,recurrent_feature_drift,0,500
103310.60360492906,0.0,42,1,18,6,300000,3,95719.1270348043,0,17,recurrent_feature_drift,0,500
131451.52704981796,0.0,44,0,18,6,300000,22,447160.75994242594,0,17,recurrent_feature_drift,0,500
20661.65899379309,16938.189969505624,71,0,9,3,0,29,362038.31449644937,1,17,recurrent_feature_drift,0,500
118258.55608433513,0.0,24,4,2,4,500000,2,461654.26116810273,1,17,recurrent_feature_drift,0,500
24411.786493315067,13795.360189333052,40,1,9,8,100000,23,472574.56943876186,0,17,recurrent_feature_drift,0,500
47788.54480528436,17099.73835852242,38,4,5,5,400000,1,173459.22264216587,1,17,recurrent_feature_drift,0,500
94511.31505864597,0.0,54,0,13,5,400000,22,78043.659878506,0,17,recurrent_feature_drift,0,500
89473.8852925999,0.0,57,4,7,0,900000,26,380717.6586388721,0,17,recurrent_feature_drift,0,500
129059.26358607788,0.0,41,2,8,0,900000,13,2616.240667534404,0,17,recurrent_feature_drift,0,500
88978.97544669936,0.0,42,2,14,5,400000,21,115836.56136672912,0,17,recurrent_feature_drift,0,500
93467.34395516422,0.0,20,3,14,8,100000,15,501405.3245484287,1,17,recurrent_feature_drift,0,500
60050.82127799682,10000.0,72,2,17,8,100000,26,423460.1571714653,1,17,recurrent_feature_drift,0,500
131068.32940578368,0.0,32,3,3,5,400000,4,447777.5950757003,1,17,recurrent_feature_drift,0,500
42889.72379555197,57841.93083882861,26,1,12,0,0,9,10101.487851717104,1,17,recurrent_feature_drift,0,500
40165.659073312025,36107.54445006732,61,0,8,0,0,30,214566.84394707228,1,17,recurrent_feature_drift,0,500
146636.16460528478,0.0,53,3,16,4,500000,30,303738.3293591548,0,17,recurrent_feature_drift,0,500
37912.80688100315,75000.0,22,2,14,3,0,6,322985.3018250137,1,17,recurrent_feature_drift,0,500
67898.10129051682,48133.54899955088,60,2,5,5,400000,21,425991.61188768223,1,17,recurrent_feature_drift,0,500
88143.03988000969,0.0,44,1,14,5,400000,8,122021.27747794316,0,17,recurrent_feature_drift,0,500
71815.96298096677,17961.22395652078,79,1,3,5,0,17,228812.3248610276,1,17,recurrent_feature_drift,0,500
81638.58160995739,0.0,54,0,17,4,500000,24,101035.10890843625,0,17,recurrent_feature_drift,0,500
132173.6280589949,0.0,77,2,8,5,0,17,103155.7231857524,1,17,recurrent_feature_drift,0,500
113263.8691249122,0.0,54,4,3,8,100000,15,39149.48024509665,0,17,recurrent_feature_drift,0,500
19502.90592766696,29455.109451976165,34,1,14,5,400000,3,425684.3344379977,1,17,recurrent_feature_drift,0,500
74251.78235923978,34837.77842796399,64,0,7,2,0,14,377711.9211832421,1,17,recurrent_feature_drift,0,500
95320.72049342711,0.0,21,2,10,0,900000,1,39881.97219621593,1,17,recurrent_feature_drift,0,500
24748.718136051404,50829.05342093958,54,1,11,4,500000,14,489756.5430342503,0,17,recurrent_feature_drift,0,500
100944.01058432252,0.0,40,4,8,6,300000,25,309366.25088919693,0,17,recurrent_feature_drift,0,500
142666.69812654296,0.0,51,3,2,4,500000,10,127078.03644980487,0,17,recurrent_feature_drift,0,500
74103.92326197043,42485.35954362861,20,3,6,6,300000,29,201789.78722502704,1,17,recurrent_feature_drift,0,500
52087.71693821129,32574.618311182126,36,3,8,8,100000,7,341385.0643117481,1,17,recurrent_feature_drift,0,500
64647.91622457076,20316.06873198606,50,4,1,1,800000,1,405328.3355501877,0,17,recurrent_feature_drift,0,500
26403.2529991504,55572.08824568337,73,4,7,0,900000,29,157421.2193659679,1,17,recurrent_feature_drift,0,500
43264.88485674401,31897.60632629642,68,4,7,4,500000,4,12694.913705104518,1,17,recurrent_feature_drift,0,500
71733.08861557597,61036.99442493149,36,1,11,6,300000,27,392415.8388571756,1,17,recurrent_feature_drift,0,500
150413.063346739,0.0,71,2,3,0,900000,27,489061.9761734273,1,17,recurrent_feature_drift,0,500
86050.08858691387,0.0,72,0,4,1,800000,25,8567.814616551159,1,17,recurrent_feature_drift,0,500
130491.23605382277,0.0,72,2,16,8,100000,13,165193.44707633613,1,17,recurrent_feature_drift,0,500
92150.56861375224,0.0,37,3,11,1,800000,6,440346.9728232204,1,17,recurrent_feature_drift,0,500
54968.478077724496,25472.42606390151,53,4,11,0,900000,4,160997.064923568,0,17,recurrent_feature_drift,0,500
107284.6318157701,0.0,30,3,13,3,600000,8,4743.598906485055,1,17,recurrent_feature_drift,0,500
42266.752258356944,46163.03251829305,45,2,15,1,800000,12,339388.1663772572,0,17,recurrent_feature_drift,0,500
75129.97927310159,0.0,73,1,20,2,0,8,492075.4523698701,1,17,recurrent_feature_drift,0,500
128487.45348770532,0.0,65,4,20,2,0,20,351433.45318680693,1,17,recurrent_feature_drift,0,500
83130.80206515225,0.0,50,4,6,6,300000,6,392314.8300995,0,17,recurrent_feature_drift,0,500
137659.57720255133,0.0,61,4,12,3,0,25,468561.9122860887,1,17,recurrent_feature_drift,0,500
123679.57673936908,0.0,35,2,11,5,400000,20,110145.19937052474,1,17,recurrent_feature_drift,0,500
147493.7782739308,0.0,51,2,3,2,700000,2,75638.03736543162,0,17,recurrent_feature_drift,0,500
64157.204354860274,45547.243064164526,21,0,5,2,0,24,406077.6753671245,1,17,recurrent_feature_drift,0,500
139580.30524143783,0.0,37,1,7,2,0,30,204704.40989488875,1,17,recurrent_feature_drift,0,500
54157.1777041364,39768.594137590335,55,1,7,3,600000,1,39121.04603176082,0,17,recurrent_feature_drift,0,500
131998.3315829824,0.0,44,2,5,2,0,17,84793.17220344035,0,17,recurrent_feature_drift,0,500
105968.80131485595,0.0,48,1,17,6,300000,5,147772.49254621423,0,17,recurrent_feature_drift,0,500
60476.80528407867,44957.55513102384,80,1,19,2,0,25,328853.7356434502,1,17,recurrent_feature_drift,0,500
35877.19324714265,22315.323054373803,38,4,20,3,0,1,223999.1412656724,1,17,recurrent_feature_drift,0,500
110411.01990453972,0.0,36,3,8,7,200000,1,491602.5912676251,1,17,recurrent_feature_drift,0,500
108568.25262968252,0.0,21,2,15,6,300000,22,131268.51444055358,1,17,recurrent_feature_drift,0,500
30469.147342859476,75000.0,67,0,7,8,100000,30,442960.7876683869,1,17,recurrent_feature_drift,0,500
103577.8011015384,0.0,50,3,7,6,300000,19,314743.79928073334,0,17,recurrent_feature_drift,0,500
67048.65895122036,37040.75554968731,56,4,8,0,0,23,412576.68175641214,0,17,recurrent_feature_drift,0,500
108820.4119439888,0.0,68,2,6,8,100000,10,478748.5613414928,1,17,recurrent_feature_drift,0,500
100374.12138287073,0.0,50,3,18,0,0,27,219568.77139915476,0,17,recurrent_feature_drift,0,500
100540.71481876574,0.0,50,0,3,0,900000,26,130459.19126295604,0,17,recurrent_feature_drift,0,500
95222.38056569285,0.0,31,2,7,7,200000,11,60479.17881656938,1,17,recurrent_feature_drift,0,500
86375.10562294403,0.0,23,3,20,8,100000,12,409117.2918350035,1,17,recurrent_feature_drift,0,500
71728.11689360591,24804.68301315645,58,0,18,6,300000,22,227707.2161887396,0,17,recurrent_feature_drift,0,500
69377.7460407444,21527.22062221244,61,1,4,5,400000,8,439320.8823360053,1,17,recurrent_feature_drift,0,500
55968.99134188502,24047.367539724943,51,2,3,5,400000,18,174408.04987380165,0,17,recurrent_feature_drift,0,500
142444.69984072464,0.0,69,1,18,0,900000,13,212782.13097363265,1,17,recurrent_feature_drift,0,500
43965.62987084556,70634.7053859421,64,4,17,4,500000,12,10713.044761420628,1,17,recurrent_feature_drift,0,500
121139.56012645106,0.0,61,3,19,6,300000,23,7768.144755656461,1,17,recurrent_feature_drift,0,500
116884.4755091179,0.0,42,2,2,1,800000,11,403622.79326467786,0,17,recurrent_feature_drift,0,500
28168.622701496915,49364.48807741451,52,4,2,8,100000,19,355705.75691078586,0,17,recurrent_feature_drift,0,500
92823.5128766191,0.0,68,1,20,1,0,19,393390.23863115866,1,17,recurrent_feature_drift,0,500
38335.625185770805,28751.883651988534,26,0,3,4,500000,25,69586.79072175495,1,17,recurrent_feature_drift,0,500
37160.21401556733,63557.529256131806,66,2,5,8,100000,17,496637.41320666135,1,17,recurrent_feature_drift,0,500
57805.09312965705,13218.760498984608,27,2,4,5,400000,2,8938.998684252947,1,17,recurrent_feature_drift,0,500
146283.31160596904,0.0,35,4,2,7,200000,5,417282.3302211252,1,17,recurrent_feature_drift,0,500
73411.10251820816,71347.55664319512,64,0,14,3,0,21,122476.56380703257,1,17,recurrent_feature_drift,0,500
112128.13343672355,0.0,35,0,16,1,0,22,431341.70059238194,1,17,recurrent_feature_drift,0,500
82382.73416885237,0.0,74,4,6,3,0,5,433118.8914052681,1,17,recurrent_feature_drift,0,500
102612.98153200765,0.0,49,2,6,8,100000,13,273202.4100513573,0,17,recurrent_feature_drift,0,500
97582.4778975362,0.0,39,4,14,7,200000,17,53676.28123535087,1,17,recurrent_feature_drift,0,500
80804.02157703336,0.0,55,0,17,6,300000,16,455905.52874028747,0,17,recurrent_feature_drift,0,500
74083.04526031512,24507.609433898397,42,1,7,0,0,15,129790.01482674976,0,17,recurrent_feature_drift,0,500
81333.75804976754,0.0,52,2,19,5,400000,28,434964.0445251029,0,17,recurrent_feature_drift,0,500
40104.69318473604,25210.01850597948,66,4,5,1,800000,15,470248.4163439408,1,17,recurrent_feature_drift,0,500
